1671134079203,471.6666564941406,348.16668701171875
1671134079294,471.6666564941406,349.83331298828125
1671134079318,471.6666564941406,353.16668701171875
1671134079322,471.6666564941406,355.66668701171875
1671134079329,471.6666564941406,360.66668701171875
1671134079336,471.6666564941406,366.5
1671134079343,471.6666564941406,372.33331298828125
1671134079350,471.6666564941406,379
1671134079357,471.6666564941406,384.83331298828125
1671134079364,470.83331298828125,396.5
1671134079372,470.83331298828125,404
1671134079378,470.83331298828125,409.83331298828125
1671134079386,470.83331298828125,413.16668701171875
1671134079394,470,417.33331298828125
1671134079402,470,420.66668701171875
1671134079410,469.1666564941406,426.5
1671134079418,469.1666564941406,430.6666564941406
1671134079426,469.1666564941406,433.1666564941406
1671134079434,469.1666564941406,438.1666564941406
1671134079442,469.1666564941406,440.6666564941406
1671134079450,469.1666564941406,445.6666564941406
1671134079458,469.1666564941406,449.83331298828125
1671134079466,469.1666564941406,451.5000305175781
1671134079474,469.1666564941406,456.5000305175781
1671134079489,469.1666564941406,461.5000305175781
1671134079496,469.1666564941406,464.83331298828125
1671134079503,468.33331298828125,469.0000305175781
1671134079510,468.33331298828125,473.1666564941406
1671134079517,468.33331298828125,475.6666564941406
1671134079523,468.33331298828125,478.1666564941406
1671134079530,468.33331298828125,479.83331298828125
1671134079537,468.33331298828125,481.5000305175781
1671134079544,468.33331298828125,483.1666564941406
1671134079552,468.33331298828125,484.0000305175781
1671134079560,468.33331298828125,484.83331298828125
1671134079568,467.5,485.6666564941406
1671134079586,467.5,487.33331298828125
1671134079593,467.5,488.1666564941406
1671134079600,467.5,489.83331298828125
1671134079608,467.5,490.6666564941406
1671134079615,467.5,492.33331298828125
1671134079624,467.5,494.83331298828125
1671134079630,467.5,496.5000305175781
1671134079648,467.5,498.1666564941406
1671134079703,467.5,500.6666564941406
1671134079723,467.5,507.33331298828125
1671134079726,467.5,513.1666259765625
1671134079734,467.5,520.6666259765625
1671134079742,467.5,524.8333129882812
1671134079748,467.5,531.5
1671134079758,467.5,536.5
1671134079764,467.5,538.1666259765625
1671134079772,467.5,539
1671134080003,468.33331298828125,538.1666259765625
1671134080010,470.83331298828125,534
1671134080016,472.5,533.1666259765625
1671134080024,475,529
1671134080032,478.33331298828125,526.5
1671134080040,482.5,519.8333129882812
1671134080048,485.83331298828125,517.3333129882812
1671134080056,490.83331298828125,510.6666564941406
1671134080064,497.5,502.33331298828125
1671134080079,503.33331298828125,495.6666564941406
1671134080086,507.5,490.6666564941406
1671134080093,518.3333129882812,479.83331298828125
1671134080100,525.8333129882812,470.6666564941406
1671134080107,533.3333129882812,464.0000305175781
1671134080114,540,455.6666564941406
1671134080121,550,444.0000305175781
1671134080128,557.5,437.33331298828125
1671134080135,568.3333129882812,424.83331298828125
1671134080142,574.1666259765625,419
1671134080150,580,413.16668701171875
1671134080158,585.8333129882812,407.33331298828125
1671134080166,589.1666259765625,404
1671134080174,594.1666259765625,397.33331298828125
1671134080182,600.8333129882812,392.33331298828125
1671134080197,605,388.16668701171875
1671134080204,608.3333129882812,384
1671134080211,610.8333129882812,382.33331298828125
1671134080218,615.8333129882812,378.16668701171875
1671134080225,618.3333129882812,375.66668701171875
1671134080232,620.8333129882812,374
1671134080239,623.3333129882812,370.66668701171875
1671134080246,627.5,367.33331298828125
1671134080254,629.1666259765625,365.66668701171875
1671134080260,632.5,364
1671134080268,636.6666259765625,360.66668701171875
1671134080276,638.3333129882812,358.16668701171875
1671134080284,643.3333129882812,354
1671134080292,646.6666259765625,352.33331298828125
1671134080300,648.3333129882812,350.66668701171875
1671134080316,650.8333129882812,348.16668701171875
1671134080322,653.3333129882812,345.66668701171875
1671134080329,654.1666259765625,344
1671134080336,656.6666259765625,342.33331298828125
1671134080343,659.1666259765625,339.83331298828125
1671134080350,660.8333129882812,339
1671134080357,662.5000610351562,337.33331298828125
1671134080364,665.0000610351562,335.66668701171875
1671134080372,667.5000610351562,334
1671134080378,669.1666259765625,331.5
1671134080386,670.8333129882812,329.83331298828125
1671134080394,673.3333129882812,328.16668701171875
1671134080402,675.0000610351562,325.66668701171875
1671134080410,676.6666259765625,324
1671134080418,679.1666259765625,321.5
1671134080433,680.0000610351562,319.83331298828125
1671134080440,681.6666259765625,319
1671134080447,682.5000610351562,318.1666564941406
1671134080458,683.3333129882812,318.1666564941406
1671134080466,683.3333129882812,317.33331298828125
1671134080474,683.3333129882812,316.5
1671134080627,684.1666259765625,316.5
1671134080641,685.0000610351562,319.83331298828125
1671134080656,686.6666259765625,328.16668701171875
1671134080669,687.5000610351562,334
1671134080676,690.0000610351562,341.5
1671134080683,691.6666259765625,347.33331298828125
1671134080690,694.1666259765625,357.33331298828125
1671134080697,695.8333129882812,364
1671134080704,698.3333129882812,377.33331298828125
1671134080711,700.8333129882812,384.83331298828125
1671134080718,700.8333129882812,389.83331298828125
1671134080726,701.6666259765625,394
1671134080734,702.5000610351562,399.83331298828125
1671134080742,702.5000610351562,403.16668701171875
1671134080748,703.3333129882812,412.33331298828125
1671134080756,704.1666259765625,418.16668701171875
1671134080764,705.8333129882812,425.66668701171875
1671134080772,706.6666259765625,434.83331298828125
1671134080787,708.3333129882812,444.83331298828125
1671134080794,709.1666259765625,450.6666564941406
1671134080801,710.0000610351562,459.83331298828125
1671134080808,710.0000610351562,467.33331298828125
1671134080815,710.0000610351562,474.83331298828125
1671134080822,710.0000610351562,477.33331298828125
1671134080829,710.8333129882812,484.0000305175781
1671134080837,710.8333129882812,492.33331298828125
1671134080844,710.8333129882812,497.33331298828125
1671134080852,710.8333129882812,499.83331298828125
1671134080860,711.6666259765625,504.83331298828125
1671134080866,711.6666259765625,510.6666564941406
1671134080874,711.6666259765625,515.6666259765625
1671134080884,712.5000610351562,517.3333129882812
1671134080891,712.5000610351562,521.5
1671134080898,712.5000610351562,524.8333129882812
1671134080906,712.5000610351562,529
1671134080914,712.5000610351562,531.5
1671134080922,712.5000610351562,534.8333129882812
1671134080930,712.5000610351562,536.5
1671134080938,712.5000610351562,539
1671134080946,712.5000610351562,543.1666259765625
1671134080954,712.5000610351562,546.5
1671134080962,712.5000610351562,549.8333129882812
1671134080970,712.5000610351562,552.3333129882812
1671134080978,712.5000610351562,554
1671134081107,710.8333129882812,553.1666259765625
1671134081113,708.3333129882812,551.5
1671134081120,706.6666259765625,548.1666259765625
1671134081128,704.1666259765625,546.5
1671134081134,701.6666259765625,544
1671134081142,700.0000610351562,541.5
1671134081150,698.3333129882812,539.8333129882812
1671134081158,695.0000610351562,536.5
1671134081166,692.5000610351562,533.1666259765625
1671134081174,689.1666259765625,530.6666259765625
1671134081182,684.1666259765625,524
1671134081197,677.5000610351562,517.3333129882812
1671134081204,673.3333129882812,513.1666259765625
1671134081211,668.3333129882812,505.6666564941406
1671134081218,661.6666259765625,499.83331298828125
1671134081225,657.5000610351562,493.1666564941406
1671134081232,654.1666259765625,489.0000305175781
1671134081239,647.5000610351562,483.1666564941406
1671134081246,644.1666259765625,479.0000305175781
1671134081254,639.1666259765625,474.0000305175781
1671134081260,633.3333129882812,466.5000305175781
1671134081268,630,461.5000305175781
1671134081276,624.1666259765625,455.6666564941406
1671134081284,622.5,453.1666564941406
1671134081293,616.6666259765625,444.83331298828125
1671134081300,612.5,439.0000305175781
1671134081315,607.5,430.6666564941406
1671134081322,605,428.1666564941406
1671134081329,600,420.66668701171875
1671134081336,596.6666259765625,417.33331298828125
1671134081343,591.6666259765625,411.5
1671134081350,587.5,407.33331298828125
1671134081356,583.3333129882812,402.33331298828125
1671134081364,580.8333129882812,398.16668701171875
1671134081372,577.5,395.66668701171875
1671134081378,574.1666259765625,392.33331298828125
1671134081386,570,386.5
1671134081394,566.6666259765625,382.33331298828125
1671134081402,565.8333129882812,380.66668701171875
1671134081410,560.8333129882812,374
1671134081418,556.6666259765625,368.16668701171875
1671134081433,555,365.66668701171875
1671134081440,550.8333129882812,359.83331298828125
1671134081447,545,352.33331298828125
1671134081454,540.8333129882812,345.66668701171875
1671134081461,535,338.16668701171875
1671134081468,530,330.66668701171875
1671134081474,527.5,328.16668701171875
1671134081482,522.5,320.66668701171875
1671134081490,516.6666259765625,313.1666564941406
1671134081496,513.3333129882812,307.33331298828125
1671134081504,510,304.83331298828125
1671134081512,505.83331298828125,298.1666564941406
1671134081520,502.5,294
1671134081528,500.83331298828125,292.33331298828125
1671134081536,497.5,287.33331298828125
1671134081551,495.83331298828125,285.6666564941406
1671134081558,494.1666564941406,284
1671134081565,493.33331298828125,281.5
1671134081572,490.83331298828125,279.83331298828125
1671134081579,490,279
1671134081586,489.1666564941406,277.33331298828125
1671134081592,488.33331298828125,276.5
1671134081600,487.5,274.83331298828125
1671134081620,486.6666564941406,274
1671134081627,485.83331298828125,274
1671134081783,485.83331298828125,276.5
1671134081788,485,277.33331298828125
1671134081796,484.1666564941406,279
1671134081804,483.33331298828125,279.83331298828125
1671134081812,483.33331298828125,281.5
1671134081820,482.5,282.33331298828125
1671134081836,482.5,284
1671134081843,482.5,285.6666564941406
1671134081849,481.6666564941406,287.33331298828125
1671134081857,480.83331298828125,289.83331298828125
1671134081863,480,292.33331298828125
1671134081870,480,294
1671134081877,479.1666564941406,296.5
1671134081885,479.1666564941406,297.33331298828125
1671134081891,478.33331298828125,299
1671134081898,478.33331298828125,299.83331298828125
1671134081906,477.5,301.5
1671134081914,477.5,304
1671134081922,477.5,304.83331298828125
1671134081930,477.5,306.5
1671134081938,476.6666564941406,309
1671134081946,476.6666564941406,311.5
1671134081960,475.83331298828125,314
1671134081967,475,315.6666564941406
1671134081974,475,318.1666564941406
1671134081981,475,319
1671134081995,475,320.66668701171875
1671134082003,474.1666564941406,320.66668701171875
1671134082009,474.1666564941406,321.5
1671134082016,474.1666564941406,323.16668701171875
1671134082037,474.1666564941406,324.83331298828125
1671134082044,473.33331298828125,326.5
1671134082051,473.33331298828125,329
1671134082058,472.5,332.33331298828125
1671134082065,471.6666564941406,334.83331298828125
1671134082072,471.6666564941406,337.33331298828125
1671134082080,471.6666564941406,338.16668701171875
1671134082088,471.6666564941406,339.83331298828125
1671134082096,470.83331298828125,341.5
1671134082104,470.83331298828125,344
1671134082112,470.83331298828125,344.83331298828125
1671134082118,470.83331298828125,346.5
1671134082126,470,349.83331298828125
1671134082141,470,353.16668701171875
1671134082148,470,357.33331298828125
1671134082155,470,359
1671134082162,470,361.5
1671134082169,470,364
1671134082176,470,364.83331298828125
1671134082183,469.1666564941406,365.66668701171875
1671134082190,469.1666564941406,367.33331298828125
1671134082211,469.1666564941406,368.16668701171875
1671134082231,469.1666564941406,369
1671134082245,469.1666564941406,369.83331298828125
1671134082255,469.1666564941406,370.66668701171875
1671134082260,469.1666564941406,371.5
1671134082280,468.33331298828125,372.33331298828125
1671134083611,588.3333129882812,415.66668701171875
1671134083680,589.1666259765625,414
1671134083686,589.1666259765625,412.33331298828125
1671134083694,590,409
1671134083702,590,406.5
1671134083717,590.8333129882812,404
1671134083724,591.6666259765625,399.83331298828125
1671134083731,592.5,394
1671134083738,593.3333129882812,389.83331298828125
1671134083745,593.3333129882812,384.83331298828125
1671134083752,594.1666259765625,377.33331298828125
1671134083759,595,372.33331298828125
1671134083767,595,364.83331298828125
1671134083773,595.8333129882812,356.5
1671134083780,595.8333129882812,351.5
1671134083788,595.8333129882812,346.5
1671134083796,595.8333129882812,342.33331298828125
1671134083804,595.8333129882812,339.83331298828125
1671134083812,595.8333129882812,337.33331298828125
1671134083820,595.8333129882812,335.66668701171875
1671134083835,595.8333129882812,333.16668701171875
1671134083842,595.8333129882812,330.66668701171875
1671134083849,595.8333129882812,328.16668701171875
1671134083856,595.8333129882812,325.66668701171875
1671134083863,595.8333129882812,323.16668701171875
1671134083870,595.8333129882812,321.5
1671134083877,595.8333129882812,319
1671134083884,595.8333129882812,316.5
1671134083891,595.8333129882812,314
1671134083900,595.8333129882812,311.5
1671134083906,595.8333129882812,309.83331298828125
1671134083914,595,306.5
1671134083922,595,304.83331298828125
1671134083930,595,302.33331298828125
1671134083938,595,299.83331298828125
1671134083954,595,296.5
1671134083960,595,293.1666564941406
1671134083967,594.1666259765625,290.6666564941406
