1671000788182,228.3333282470703,137.3333282470703
1671000788192,230,138.16665649414062
1671000788199,230.8333282470703,138.16665649414062
1671000788206,232.5,138.16665649414062
1671000788214,234.16665649414062,138.16665649414062
1671000788222,237.5,138.16665649414062
1671000788230,240.8333282470703,138.16665649414062
1671000788238,245,138.16665649414062
1671000788252,248.3333282470703,138.16665649414062
1671000788259,251.66665649414062,138.16665649414062
1671000788266,253.3333282470703,138.16665649414062
1671000788273,256.6666564941406,138.16665649414062
1671000788280,260,138.16665649414062
1671000788287,266.6666564941406,138.16665649414062
1671000788294,272.5,139
1671000788302,278.33331298828125,139
1671000788310,285.83331298828125,139
1671000788316,292.5,139.8333282470703
1671000788324,298.33331298828125,139.8333282470703
1671000788332,308.33331298828125,140.66665649414062
1671000788340,317.5,141.5
1671000788348,325.0000305175781,142.3333282470703
1671000788356,335.0000305175781,143.16665649414062
1671000788364,343.33331298828125,144.8333282470703
1671000788372,348.33331298828125,145.66665649414062
1671000788380,356.6666564941406,146.5
1671000788388,365.0000305175781,147.3333282470703
1671000788396,373.33331298828125,148.16665649414062
1671000788404,385.83331298828125,149.8333282470703
1671000788419,390.83331298828125,149.8333282470703
1671000788426,400.83331298828125,149.8333282470703
1671000788433,408.33331298828125,149.8333282470703
1671000788440,418.33331298828125,149.8333282470703
1671000788447,428.33331298828125,151.5
1671000788454,441.6666564941406,151.5
1671000788461,451.6666564941406,152.3333282470703
1671000788468,460.83331298828125,152.3333282470703
1671000788475,470,152.3333282470703
1671000788482,485,153.16665649414062
1671000788490,494.1666564941406,153.16665649414062
1671000788498,505,153.16665649414062
1671000788506,515,153.16665649414062
1671000788514,526.6666259765625,153.16665649414062
1671000788522,535.8333129882812,153.16665649414062
1671000788530,548.3333129882812,153.16665649414062
1671000788538,558.3333129882812,153.16665649414062
1671000788546,573.3333129882812,153.16665649414062
1671000788554,585,153.16665649414062
1671000788562,594.1666259765625,153.16665649414062
1671000788568,607.5,152.3333282470703
1671000788576,616.6666259765625,151.5
1671000788584,632.5,149.8333282470703
1671000788592,651.6666259765625,147.3333282470703
1671000788600,663.3333129882812,147.3333282470703
1671000788608,679.1666259765625,146.5
1671000788616,692.5000610351562,146.5
1671000788624,700.8333129882812,146.5
1671000788632,711.6666259765625,146.5
1671000788640,719.1666259765625,146.5
1671000788648,729.1666259765625,146.5
1671000788656,735.8333129882812,146.5
1671000788664,748.3333129882812,146.5
1671000788672,756.6666259765625,146.5
1671000788680,765.8333129882812,146.5
1671000788686,775.8333129882812,145.66665649414062
1671000788694,782.5000610351562,144.8333282470703
1671000788702,791.6666259765625,144
1671000788710,800.8333129882812,143.16665649414062
1671000788724,805.0000610351562,143.16665649414062
1671000788732,815.0000610351562,142.3333282470703
1671000788738,821.6666259765625,142.3333282470703
1671000788745,830.8333129882812,142.3333282470703
1671000788752,840.0000610351562,141.5
1671000788759,851.6666259765625,140.66665649414062
1671000788766,860.8333129882812,138.16665649414062
1671000788774,875,136.5
1671000788782,884.1666259765625,135.66665649414062
1671000788790,900.8333129882812,133.16665649414062
1671000788798,920.8333129882812,130.66665649414062
1671000788804,948.3333129882812,129.8333282470703
1671000788814,960,129.8333282470703
1671000788820,966.6666259765625,129.8333282470703
1671000788828,980,129.8333282470703
1671000788843,994.1666259765625,129.8333282470703
1671000788850,1004.1666259765625,129.8333282470703
1671000788857,1014.1666259765625,129.8333282470703
1671000788863,1030.833251953125,129.8333282470703
1671000788870,1042.5,129.8333282470703
1671000788878,1052.5,129.8333282470703
1671000788886,1064.1666259765625,129.8333282470703
1671000788892,1074.1666259765625,129.8333282470703
1671000788900,1081.6666259765625,129.8333282470703
1671000788908,1087.5,129.8333282470703
1671000788916,1091.6666259765625,129.8333282470703
1671000788924,1095,129.8333282470703
1671000788932,1097.5,129.8333282470703
1671000788938,1100,129.8333282470703
1671000788946,1101.6666259765625,129.8333282470703
1671000788961,1103.333251953125,129.8333282470703
1671000788996,1104.1666259765625,129.8333282470703
1671000789002,1106.6666259765625,129.8333282470703
1671000789010,1108.333251953125,129.8333282470703
1671000789018,1111.6666259765625,129.8333282470703
1671000789026,1115,129.8333282470703
1671000789034,1119.1666259765625,129.8333282470703
1671000789042,1123.333251953125,129.8333282470703
1671000789050,1126.6666259765625,129.8333282470703
1671000789065,1132.5,129.8333282470703
1671000789074,1133.333251953125,129.8333282470703
1671000789080,1135,129.8333282470703
1671000789088,1135.833251953125,129.8333282470703
1671000789096,1136.6666259765625,129.8333282470703
1671000790090,367.5000305175781,164
1671000790170,367.5000305175781,164.8333282470703
1671000790176,367.5000305175781,165.6666717529297
1671000790197,367.5000305175781,166.5
1671000790203,368.33331298828125,168.1666717529297
1671000790210,368.33331298828125,169.8333282470703
1671000790222,368.33331298828125,171.5
1671000790230,368.33331298828125,173.1666717529297
1671000790238,369.1666564941406,175.6666717529297
1671000790246,369.1666564941406,179
1671000790254,369.1666564941406,182.3333282470703
1671000790262,370.0000305175781,185.6666717529297
1671000790270,370.0000305175781,190.6666717529297
1671000790278,370.83331298828125,194
1671000790286,370.83331298828125,197.33331298828125
1671000790301,370.83331298828125,200.6666717529297
1671000790308,370.83331298828125,202.33331298828125
1671000790315,370.83331298828125,204
1671000790322,370.83331298828125,206.5
1671000790328,370.83331298828125,209.83331298828125
1671000790335,370.83331298828125,212.33331298828125
1671000790342,370.83331298828125,214.83331298828125
1671000790349,370.83331298828125,216.50001525878906
1671000790356,370.83331298828125,218.16665649414062
1671000790364,370.83331298828125,219.00001525878906
1671000790372,370.83331298828125,220.66665649414062
1671000790380,370.83331298828125,221.50001525878906
1671000790388,370.83331298828125,223.16665649414062
1671000790396,370.83331298828125,226.50001525878906
1671000790419,370.83331298828125,229.83331298828125
1671000790426,370.83331298828125,233.16665649414062
1671000790433,370.0000305175781,235.66665649414062
1671000790440,370.0000305175781,237.33331298828125
1671000790446,370.0000305175781,239.00001525878906
1671000790454,370.0000305175781,241.50001525878906
1671000790460,370.0000305175781,244.83331298828125
1671000790467,370.0000305175781,249.00001525878906
1671000790474,370.0000305175781,252.33331298828125
1671000790482,370.0000305175781,255.66665649414062
1671000790490,370.0000305175781,258.1666564941406
1671000790498,370.0000305175781,261.5
1671000790506,370.0000305175781,264.83331298828125
1671000790514,370.0000305175781,266.5
1671000790522,370.0000305175781,268.1666564941406
1671000790537,370.0000305175781,269
1671000790544,370.0000305175781,269.83331298828125
1671000790551,370.0000305175781,270.6666564941406
1671000790558,370.0000305175781,272.33331298828125
1671000790565,370.0000305175781,273.1666564941406
1671000790572,369.1666564941406,274.83331298828125
1671000790579,368.33331298828125,276.5
1671000790585,368.33331298828125,278.1666564941406
1671000790594,368.33331298828125,280.6666564941406
1671000790600,367.5000305175781,283.1666564941406
1671000790608,367.5000305175781,286.5
1671000790616,367.5000305175781,289
1671000790624,367.5000305175781,292.33331298828125
1671000790632,367.5000305175781,295.6666564941406
1671000790640,367.5000305175781,298.1666564941406
1671000790655,366.6666564941406,301.5
1671000790662,366.6666564941406,303.1666564941406
